PetID,SentimentMagnitude,SentimentScore,NumSentences
7efb36b65,0.2,0.2,1.0
cf8539482,1.5,0.5,3.0
2ac979cf7,2.7,0.4,6.0
53b3ef282,3.1,0.1,8.0
75f582ad6,0.8,0.0,4.0
e4bc68f06,2.6,0.8,3.0
7374edef0,7.5,0.0,31.0
3aa4a07dc,0.0,0.0,1.0
ef086278a,2.7,0.3,7.0
2ce86e3a2,3.0,0.2,7.0
6469bb262,1.7,0.4,4.0
2f4aa5ad9,1.7,0.8,2.0
2be9fa813,0.9,0.9,1.0
db7fc3cc9,0.4,0.4,1.0
791f6c077,1.8,0.0,3.0
df0933e46,5.6,0.5,10.0
3af847ce9,3.3,0.1,6.0
09e39377f,1.4,0.4,3.0
4236c9245,1.1,0.5,2.0
a684871b0,1.3,0.3,4.0
2e3c8edaf,0.5,0.2,2.0
cd81fa60a,2.0,0.5,4.0
955d40492,1.5,0.5,3.0
d1870f34b,1.7,0.0,2.0
992feb0f1,6.2,0.4,13.0
2d63b7c4f,3.3,0.0,9.0
48dd04601,4.5,0.1,11.0
270461683,1.1,0.5,2.0
f5b2c6fc0,1.8,0.9,2.0
2da9b0c2c,1.9,0.0,8.0
44d1246e0,0.6,0.6,1.0
4af765dc3,1.4,0.1,4.0
a1019e087,2.9,0.5,5.0
909d9e158,,,
598f49a8f,0.0,0.0,1.0
8feefe84d,0.5,0.5,1.0
a3af82b71,0.9,0.9,1.0
eea7548f0,4.4,0.1,17.0
060e4ed30,13.2,0.0,48.0
6bc347d2d,2.0,0.2,7.0
b869dec56,3.8,0.1,10.0
ce27e496b,1.7,0.1,5.0
705a6dffe,2.7,0.3,4.0
89347826e,1.1,0.5,2.0
c947d8169,1.7,0.5,3.0
492e0cc50,4.1,0.0,13.0
e10252ca3,0.8,0.8,1.0
1d2a7f0dd,1.1,0.3,2.0
dcf17ac48,0.6,0.6,1.0
b1cb5d0ec,4.4,0.2,14.0
1c138e187,3.5,0.4,6.0
da8054bfa,0.8,0.8,1.0
d8519e771,1.0,0.2,4.0
4518f180e,1.9,0.0,3.0
3185aa328,1.9,0.4,4.0
1eb85ae31,2.3,0.0,5.0
207ad2902,1.9,0.9,2.0
1de957113,1.4,0.2,5.0
9ba7b7b9c,0.8,0.8,1.0
692bde33a,2.1,0.3,5.0
bd8312dcc,0.6,0.3,2.0
cd469a42f,0.8,0.4,2.0
b085671fa,1.0,0.1,5.0
d3832783a,6.2,0.5,9.0
537b5f09b,3.3,0.0,9.0
27898ed6d,,,
9d64175e7,0.9,0.9,1.0
1adb292f6,5.0,0.1,11.0
1c4afcc03,14.8,0.0,33.0
054f35a8c,1.3,-0.2,4.0
d7282183b,2.6,0.4,5.0
895d8c870,2.7,0.3,7.0
e66ee4be8,0.9,0.2,4.0
81efac010,1.8,0.3,6.0
4f7a70728,1.0,0.4,2.0
a21f20530,2.9,0.1,5.0
a091487fb,4.2,0.0,9.0
dcecf2ba5,0.0,0.0,1.0
35d04e039,0.4,0.2,2.0
7bb118200,1.8,0.1,6.0
7028ea673,4.2,0.3,7.0
4bef58278,4.7,0.5,9.0
9a053dbe6,4.0,0.4,7.0
caa616482,7.6,0.1,15.0
e297b5ede,0.6,-0.1,3.0
31e9530cf,0.4,0.2,2.0
cbf3467d9,1.7,0.3,4.0
fd7ae9b79,1.8,0.3,6.0
105c28771,0.9,0.9,1.0
e013ab581,4.8,0.3,13.0
ff867121e,0.9,0.9,1.0
358270782,2.3,0.7,3.0
e7a24f9e9,2.6,0.6,4.0
0c6c71a55,2.8,0.4,6.0
f559980ed,1.4,0.1,7.0
eff5c562e,0.5,0.2,2.0
ca457392b,1.6,0.3,4.0
1c901d8d7,0.1,-0.1,1.0
4079020a6,1.8,0.9,2.0
cc8518f88,6.9,0.3,16.0
225d332dc,0.9,0.9,1.0
0a38a1059,2.6,0.1,6.0
414e5ba55,1.1,0.0,7.0
807e3b981,2.6,0.2,4.0
fc93d7cc9,2.0,0.1,7.0
243925f5e,1.2,0.2,3.0
1cc66d907,2.9,0.1,6.0
518384a79,0.4,0.4,1.0
a66c7ec50,1.0,0.5,2.0
8b0fa13e1,0.5,0.2,2.0
373b98352,1.9,0.9,2.0
5eb152e2a,0.0,0.0,1.0
80723d694,11.3,0.4,21.0
10337747f,2.0,0.4,5.0
1069c72a9,2.3,0.3,6.0
3e2347b40,4.6,0.1,15.0
e432ee48e,4.9,0.3,8.0
92e74870e,0.6,0.0,4.0
afe9d7dca,0.0,0.0,1.0
9ca6debf5,1.3,0.4,3.0
ec83e77f0,0.2,0.0,2.0
b7a54fea5,1.0,0.2,4.0
3947180ba,3.1,0.2,7.0
236dd6cca,1.4,0.2,4.0
f83c963d2,2.1,0.7,3.0
15b5da7f8,2.3,0.5,4.0
dd36ab692,1.4,0.7,2.0
a7ba4d7e1,2.7,0.1,5.0
b5ce44276,1.4,0.7,2.0
348591b3f,0.9,0.9,1.0
992170cac,0.7,-0.7,1.0
95e61ce61,2.3,0.3,4.0
df356def7,1.4,0.3,4.0
f40b68c08,0.6,0.3,2.0
9907dde11,0.3,0.0,4.0
33ed78569,1.7,0.1,4.0
0b3f851f0,1.2,0.4,3.0
8d650d311,11.3,0.3,19.0
4c05ee4b2,1.5,0.7,2.0
7c4b2e0c0,6.0,0.2,15.0
58e2cf3d9,0.9,0.9,1.0
4d2dec2f3,0.4,0.0,4.0
d6d6d4aca,3.4,0.3,8.0
dfb59bbe9,0.9,0.9,1.0
288445cbd,3.9,0.1,9.0
61f22ed16,,,
26b1d01eb,2.1,0.2,5.0
2c7a874ee,3.5,0.5,7.0
1b0d28fab,0.9,0.9,1.0
7fb135352,0.7,0.2,3.0
9185b2ed3,2.6,0.3,6.0
43c8e589d,0.8,0.1,3.0
6a0f0b8c0,0.3,0.3,1.0
f24000fbc,5.4,0.4,10.0
128b247b8,1.8,0.9,2.0
d7cc44152,2.7,0.4,4.0
2380da455,1.4,0.7,2.0
a90da3a12,3.3,0.1,10.0
67967b0b0,2.9,0.1,8.0
d22eb6266,2.2,0.3,7.0
9e399c659,3.2,0.8,4.0
9a5da8156,0.0,0.0,1.0
365f29337,2.2,0.5,4.0
b9086e44f,2.9,0.2,5.0
24ea0569a,3.5,0.2,14.0
1b5fd0e44,1.2,0.4,3.0
319ae7620,0.2,0.2,1.0
be340bbe7,2.5,0.0,9.0
370d17232,4.1,-0.3,8.0
fae628c13,1.1,0.3,3.0
c72bd65dc,0.5,0.5,1.0
fd23f6a15,1.2,0.0,8.0
a88845c74,3.5,0.4,6.0
387147d00,1.5,0.0,5.0
97f0a97ef,,,
c320a6005,5.3,0.4,9.0
6f0d943dc,2.0,0.2,7.0
729042a8f,0.9,0.9,1.0
f48338adb,1.4,0.7,2.0
742462799,7.7,0.1,16.0
6223c652f,1.2,0.3,4.0
c1917c88e,8.5,0.3,14.0
f296a9ee2,,,
63057be1d,3.2,0.0,6.0
91f52526f,1.3,-0.1,3.0
a6da4c5df,1.4,0.1,6.0
ecad4a875,3.3,0.1,11.0
98565468b,1.1,0.1,4.0
076e5c59d,1.4,0.3,4.0
71eda06c6,0.0,0.0,1.0
734459ad1,3.2,0.1,10.0
d54d84b63,0.0,0.0,1.0
8e92ebde6,2.0,0.4,5.0
319e533b6,25.8,0.0,77.0
39e0cc98e,0.2,0.1,2.0
3b140cca4,,,
9e43d6863,,,
f93fe66ef,1.9,0.2,5.0
ff85f13d7,5.7,0.4,11.0
4cef5b961,1.8,0.9,2.0
efb36dced,2.2,0.2,5.0
03926867a,1.5,0.7,2.0
ca5a9ff9c,3.0,0.7,4.0
972a081f2,2.1,0.4,4.0
16316fb49,1.2,0.4,3.0
5e21ad5a7,0.0,0.0,1.0
62ad62e0a,1.4,0.3,4.0
a72492a9d,1.7,0.1,6.0
ef0822572,3.3,0.1,8.0
23987e634,1.4,0.4,3.0
1cd970978,0.8,0.0,6.0
62eb0363d,0.3,0.3,1.0
4ac47ceae,1.6,0.4,3.0
926c92b39,2.8,0.5,5.0
f348564a5,0.1,0.1,1.0
40bd89515,0.9,0.9,1.0
0178fe2f7,5.4,0.2,13.0
ab5964338,3.4,0.1,11.0
b72bbd6db,0.2,-0.2,1.0
d6243bdf8,0.2,-0.1,2.0
69ae5dba1,1.6,0.5,3.0
230232e58,2.2,0.0,4.0
e74dd0579,4.8,0.5,9.0
35cf91e6e,0.7,0.7,1.0
69ba6c8d8,0.5,0.1,3.0
13efc38c1,3.6,0.1,11.0
efddad023,2.0,0.4,4.0
f8a1d0a54,0.7,0.7,1.0
bc5058e64,0.2,0.2,1.0
75f3eb3f8,4.6,0.5,9.0
5d808057a,1.5,0.0,3.0
28c34e5dc,1.3,0.3,3.0
72b996452,1.7,0.8,2.0
2cdaa8a5d,1.7,0.5,3.0
9000f2766,0.6,-0.6,1.0
defebd6b4,0.5,-0.2,2.0
f99149151,0.9,0.9,1.0
a345b4406,0.1,0.1,1.0
9e6f98ce2,1.5,0.3,4.0
4302e8f50,1.7,0.1,4.0
91d238a62,0.0,0.0,1.0
990e04b81,1.2,0.6,2.0
b985b4ff9,1.5,0.2,3.0
0b74e375f,1.0,0.4,2.0
73704a89b,2.6,0.0,6.0
122683077,2.5,0.1,6.0
d246be504,0.0,0.0,1.0
f500d6361,1.1,0.3,3.0
c05adb8fe,1.1,0.1,6.0
6a8980074,0.9,0.4,2.0
a2124f529,2.7,0.2,11.0
052c95a93,3.3,0.3,6.0
5e8cbcc56,4.7,0.1,10.0
7e0f474bc,2.1,0.0,5.0
343c1f526,7.8,0.2,21.0
94d5ded81,3.4,0.5,6.0
35bb8ee8f,0.0,0.0,2.0
e454518b8,0.1,0.0,2.0
83703d7e0,0.9,0.3,3.0
29193bf76,1.8,0.5,3.0
197c5ed9d,,,
87b60f563,0.7,0.3,2.0
c69315120,0.7,0.7,1.0
b9314a12d,1.5,0.1,6.0
4cbc3433e,0.0,0.0,1.0
644d07ccb,0.0,0.0,2.0
27ce98a2e,2.2,0.5,4.0
5ab4a7a66,0.9,0.9,1.0
175af62c1,1.5,0.1,6.0
97a80f8b3,1.1,0.2,3.0
26662f4f9,2.0,0.0,4.0
dcb0314b0,1.8,0.1,4.0
7a12e98d8,10.0,0.3,25.0
fb507a1cb,1.2,0.3,3.0
1ef4df30d,1.0,0.0,3.0
b7f7e01c6,0.5,0.5,1.0
bafa8c847,1.5,-0.4,3.0
7eff2bd81,0.2,0.0,2.0
fd38d0da0,3.1,0.1,9.0
95e06e711,2.0,0.5,4.0
f385d9645,0.1,0.1,1.0
f2a522324,,,
082a9b790,,,
6824120c3,4.3,0.6,7.0
acc741f2d,0.3,0.1,2.0
4552e7972,2.8,0.4,6.0
63a3f229c,1.8,0.9,2.0
8ebe54ca6,1.8,0.6,3.0
aa0e8c199,0.0,0.0,1.0
f5d0fdd2c,4.7,0.3,10.0
81ea0e01a,4.7,0.0,17.0
0af536283,1.9,0.4,4.0
939ca33f6,2.0,0.4,5.0
4f5205d2b,1.6,0.0,3.0
668177e57,0.8,0.8,1.0
a8f43bea5,1.3,0.2,4.0
be0635ef2,4.3,0.7,6.0
da9b9db54,1.8,0.9,2.0
2c88aa53a,5.2,0.4,11.0
c18cc87cd,3.0,0.3,8.0
9521ff66b,2.1,0.0,9.0
9a4bbdd8d,1.6,0.4,4.0
a07440416,3.1,0.2,10.0
4fe9ef7ce,2.7,0.5,4.0
5bd541f6f,1.0,0.3,3.0
3cf8487d4,4.3,0.7,6.0
1942485f8,12.0,0.6,18.0
aa11bee11,3.6,0.1,10.0
0907a14f3,7.0,0.7,9.0
1945e2783,4.1,0.3,11.0
ae17429ae,0.9,0.9,1.0
0a3fc490f,3.4,0.1,8.0
f74ad48ff,1.4,0.4,3.0
23c4874d8,1.8,0.9,2.0
4fe4122ca,2.4,0.3,7.0
394217006,2.0,0.5,4.0
b2406f38d,1.1,0.3,2.0
f91cc9f0d,5.4,0.3,14.0
053d121b8,1.7,0.3,5.0
d3ff1ea74,1.3,0.2,5.0
6f12e6d07,1.9,0.2,9.0
2259cf6f8,0.9,0.1,5.0
a6fea1d1a,0.1,0.1,1.0
a8055a2ba,2.8,0.3,7.0
9fe6f98a5,0.5,0.5,1.0
e73146163,5.6,0.1,13.0
99c2ceb33,6.7,0.3,15.0
da353217d,0.8,0.8,1.0
b73a7ca90,1.7,0.5,3.0
c7195edba,11.8,0.0,40.0
aa40c19c2,0.9,0.4,2.0
f94991b4c,2.8,0.1,8.0
9416f514a,,,
547a18b80,4.5,0.2,14.0
aebf47483,0.0,0.0,1.0
ace26786b,4.3,0.5,6.0
9ef928aa7,1.5,0.5,3.0
03a92a94f,1.0,0.3,3.0
a55a04a05,0.0,0.0,1.0
5a651d147,0.9,0.9,1.0
a16ab2da0,2.2,0.1,6.0
15adc8d48,1.5,0.0,4.0
d7f98a1a1,0.1,0.1,1.0
c40052aba,3.5,0.1,6.0
ac8229264,4.7,0.3,10.0
318f45a57,2.5,0.3,8.0
e0d18f038,0.8,0.2,3.0
5b0f07923,4.6,0.1,11.0
117a7da85,1.6,0.4,4.0
a88733fd1,0.6,-0.6,1.0
88cdc9a60,2.5,0.0,9.0
b8acbc614,0.3,-0.3,1.0
6c399cb06,13.0,0.0,27.0
2625dcb50,3.9,0.5,7.0
00c19f4fa,1.7,0.8,2.0
bf190a061,3.3,0.3,6.0
f43bf90ea,1.3,0.2,2.0
1cac8717d,,,
19f5a15ab,6.4,0.4,15.0
484346fbc,1.3,0.3,4.0
dd5f93066,1.0,0.3,3.0
e3e339d6f,1.7,0.0,5.0
1f2bd07e8,0.8,0.8,1.0
e04d44883,0.0,0.0,1.0
9ff766a26,0.1,0.1,1.0
8623ecf43,1.0,0.0,6.0
cf85bd080,0.0,0.0,1.0
21fcd15c6,3.7,0.0,7.0
1d6a1b32c,0.0,0.0,1.0
01603d6e2,1.6,0.8,2.0
7000a4f76,0.2,0.2,1.0
5955c1678,0.6,0.6,1.0
f245f7d4f,1.3,0.4,3.0
cfd7c3baa,1.9,0.6,3.0
6b2fc7a10,1.0,0.0,3.0
7b872f1aa,1.7,0.0,3.0
c83fe0079,0.7,-0.2,3.0
923da13c4,0.8,0.8,1.0
26a7ffaa7,1.6,0.3,5.0
c3b94defa,0.7,0.3,2.0
714b4fa64,0.8,0.2,3.0
46f6472bb,0.6,0.3,2.0
0f1424059,0.9,0.9,1.0
66fcb54d7,1.8,-0.1,8.0
382cc2865,3.4,0.5,6.0
9684a1603,0.1,0.0,2.0
6c9e1c82f,1.7,0.2,5.0
24cc193f3,,,
5b4745340,4.6,0.1,14.0
39944ac3f,3.6,0.7,5.0
b02c50d9d,0.6,-0.6,1.0
b34a4f038,2.2,0.7,3.0
372433bc5,0.2,0.2,1.0
2f595e715,0.4,-0.4,1.0
07cc0ce27,9.2,0.1,25.0
eff4a47b5,1.0,0.1,5.0
f8efa040f,5.5,0.2,14.0
db0875ffd,0.3,-0.3,1.0
73dedcf29,1.6,0.5,3.0
a4f6acdb6,0.7,0.7,1.0
ff16e6dad,1.2,0.2,3.0
2dafa7b63,4.7,0.2,10.0
5ff246254,1.8,0.5,3.0
ad9ad0883,1.2,0.6,2.0
f33406495,1.2,0.3,4.0
1045bb4c4,0.8,0.2,2.0
d930f411f,1.3,0.6,2.0
500728fdd,1.6,0.2,4.0
523aeba08,3.3,0.1,12.0
c98ae8e1e,,,
5ba0605b9,2.0,0.5,4.0
1991b0817,2.3,0.0,5.0
1ba539b66,0.4,-0.4,1.0
2910b5c7e,,,
bf6ef8c07,1.7,0.5,3.0
fb9390214,2.7,-0.3,6.0
94fc65b67,3.8,0.4,7.0
91c023cb7,2.6,0.0,9.0
138035c7a,1.0,0.4,2.0
e2204552c,3.8,0.4,6.0
67f351876,1.5,0.7,2.0
10949ac80,2.1,0.0,8.0
60875e5f0,7.4,0.3,16.0
db194aec8,1.0,0.2,3.0
e46373e2e,3.0,0.6,5.0
dffa9e326,1.3,0.1,4.0
798fae45f,1.0,0.5,2.0
fe65d17b1,0.3,0.3,1.0
b18e25ae6,1.0,0.5,2.0
77b247a02,0.8,0.4,2.0
2bec9dd86,0.2,0.2,1.0
7e43a342a,8.1,0.1,14.0
1cbe873e7,1.8,-0.2,4.0
0858e3a6e,1.6,0.5,3.0
22937e80e,1.0,0.3,3.0
e1f0c1add,3.1,0.3,6.0
9e2a19b16,1.3,0.3,4.0
7e6385ded,1.9,0.1,7.0
8d301b5e6,0.9,0.3,3.0
087d71de3,,,
66d4911f9,2.4,0.8,3.0
03db2966b,1.4,0.1,6.0
15ee5f008,0.2,0.1,2.0
4325e9930,0.1,0.0,2.0
b9f58834b,2.9,0.3,6.0
b356b0f05,0.7,0.7,1.0
81a805fda,1.1,0.5,2.0
2cde24ccc,6.4,0.3,15.0
78dff2667,0.0,0.0,1.0
10eaafcd9,0.8,-0.8,1.0
10d83c05d,0.5,-0.5,1.0
a54497b9a,0.3,0.3,1.0
152d25978,3.8,0.1,11.0
b0c159af4,0.5,0.1,4.0
7bebfc2a8,1.4,0.3,4.0
5d225055d,3.7,0.5,7.0
87fa5c42b,1.5,0.0,3.0
1a4c20f98,4.4,0.5,8.0
f5d7daf1a,0.7,-0.7,1.0
810805880,2.1,0.5,4.0
b6661be84,1.0,-0.1,3.0
b70f7c3d6,2.4,0.2,4.0
28af3f2c9,4.3,0.3,8.0
71390d670,1.8,0.0,3.0
fd717a456,2.7,0.1,6.0
429df135c,3.0,0.2,7.0
bc14cca27,10.3,0.0,32.0
6c5b48801,1.7,0.3,5.0
8947bf4b9,3.7,0.3,7.0
678140b71,5.1,0.2,11.0
8bf2cc0a1,0.1,-0.1,1.0
8d0f353e2,4.4,-0.1,12.0
7d0367e19,4.2,0.0,12.0
8445b97aa,2.0,0.3,6.0
3b923cef0,7.8,0.2,17.0
35b728d0d,3.2,0.2,7.0
040b028f1,2.7,0.0,4.0
121af879a,4.1,0.5,8.0
5fc06cf73,2.7,0.3,7.0
64ca585d9,0.9,0.1,5.0
6bbd4bbdc,0.0,0.0,1.0
a0f2d927e,2.1,-0.1,3.0
7e1af1787,2.0,0.6,3.0
dd3856456,0.9,0.4,2.0
59f4e3255,4.0,0.0,8.0
029b05087,2.7,0.1,5.0
942b2ba7d,3.5,0.1,8.0
2ddbad288,,,
6568f907c,1.5,0.0,3.0
397be6b99,0.9,0.9,1.0
b0d8b0778,0.3,0.3,1.0
5493d0771,1.1,0.1,5.0
3970cb015,2.1,0.5,4.0
59c9f850a,1.6,0.0,3.0
d7696fdac,1.2,0.3,4.0
8b17616d3,2.1,0.4,5.0
a22b593a2,2.7,0.3,5.0
cd668b430,3.1,0.7,4.0
4a2ecd24c,0.6,0.3,2.0
7395e5c70,1.0,0.5,2.0
03ae93b48,0.3,0.3,1.0
da7bed1f8,0.2,0.2,1.0
a2cd25e49,0.0,0.0,1.0
3e411bd12,3.1,0.2,8.0
036c684d3,3.9,0.4,8.0
110682438,1.8,0.6,3.0
b93abca0b,1.8,0.5,3.0
814430b64,0.9,0.4,2.0
122b47acc,4.7,0.5,8.0
9e4420002,0.4,-0.1,4.0
e90c988f5,,,
3f568e3a2,0.0,0.0,1.0
d48d94920,3.8,0.1,8.0
2bc51f69b,4.7,0.3,9.0
814c9043a,4.8,0.4,10.0
eac772633,2.8,0.0,8.0
e8ee34b59,0.9,0.2,3.0
573f51aca,0.9,0.3,2.0
274c7f123,3.5,0.0,9.0
39a66e7cb,0.0,0.0,1.0
b9d49b198,2.2,0.1,7.0
7c139389d,2.7,0.3,4.0
e3fb26abc,2.6,0.8,3.0
f80c1cf7d,0.5,-0.1,2.0
8e4f0e111,1.2,0.1,4.0
8564fa7be,0.2,0.0,3.0
9c443e54d,2.0,0.1,5.0
58a7e1caf,0.9,0.0,4.0
29a9fdad5,1.4,0.3,4.0
2ca3f6d92,1.8,0.1,7.0
1f7863209,2.1,0.2,4.0
d9f692e74,11.2,0.2,30.0
649589d9f,1.1,0.3,3.0
3cafd9500,1.9,0.3,5.0
121ee5fa0,3.6,0.5,6.0
7a6bc9e55,1.5,0.0,7.0
569e2b299,2.2,0.4,5.0
032aefa61,1.6,0.0,2.0
88f79f7ee,0.0,0.0,1.0
1ef5b1310,0.4,0.4,1.0
5e9737811,0.9,0.9,1.0
46ef61c91,0.4,0.4,1.0
fa773690e,6.1,0.2,17.0
d8697f0fd,1.2,0.3,3.0
bdff3528c,4.9,0.0,10.0
e7b3f752a,2.2,0.5,4.0
1de2c7e27,2.6,0.1,5.0
9b227ae56,2.3,0.0,6.0
db6b79545,,,
98d3a24b8,0.6,0.2,3.0
2cc0c6dee,2.7,0.2,7.0
c0503dd75,3.1,0.1,10.0
0c4c55b39,1.5,-0.1,2.0
26bba34a6,2.3,0.3,7.0
c92b59557,1.1,0.3,3.0
d1338d152,0.8,0.8,1.0
034259113,0.0,0.0,1.0
4df3f4bc3,0.6,0.0,2.0
574b9ab4f,5.6,0.5,8.0
5287fead8,3.0,0.0,4.0
ba4811f35,0.8,0.1,3.0
ba2904fd9,5.2,0.0,12.0
1349f68db,1.0,0.0,4.0
28f1efe3c,2.5,0.2,4.0
e93ec1c41,2.0,0.2,7.0
48432dfa0,5.5,0.5,9.0
03188ecad,1.2,0.6,2.0
34fd2f89a,0.1,0.1,1.0
970910885,2.7,0.3,6.0
91c2edae8,1.1,-0.1,4.0
a566e5a44,1.4,0.3,4.0
d680ddf5d,1.7,0.5,3.0
2f1c0947d,1.4,0.3,4.0
6ab0ddda3,0.2,0.0,3.0
c1c0405ef,6.6,0.3,15.0
f9e4762d2,13.5,0.0,43.0
fba2f803d,4.8,0.2,9.0
3757e3734,2.1,0.5,4.0
eb11a4321,0.3,0.1,2.0
36d764abf,2.8,0.0,4.0
6f08386f4,2.8,0.3,7.0
dce7af31c,3.7,0.3,7.0
5d8622f3c,0.9,0.4,2.0
6bf713e5d,0.6,-0.3,2.0
4040a04bb,1.3,0.1,6.0
4733d5e7a,6.4,0.6,10.0
0fd9076d7,0.0,0.0,1.0
61e7f4ebe,2.8,0.1,7.0
aaadb1aac,2.3,0.3,5.0
6fea8ac52,1.7,0.5,3.0
6e50b52c9,0.0,0.0,1.0
28b4420eb,0.1,-0.1,1.0
6914ade58,1.7,0.2,6.0
560d2b399,2.0,0.3,5.0
7b1c82382,2.8,0.1,13.0
35c9336dc,1.2,0.3,2.0
9b09190e4,1.5,0.0,2.0
de0ace433,,,
af4941f15,1.7,0.8,2.0
9358ef6d7,0.9,0.9,1.0
c296177eb,4.9,0.2,11.0
628e30f3b,4.4,0.3,11.0
7e3c6f81d,1.9,0.0,2.0
556549333,3.9,0.3,12.0
e2bb56954,0.0,0.0,1.0
3dd6ea6bb,1.1,0.2,3.0
2f3d368d3,2.6,0.3,4.0
45dbc315f,1.0,0.2,4.0
7c8960273,0.8,0.8,1.0
80ec7f00d,2.7,0.1,9.0
75f7beaf2,2.9,-0.1,7.0
072bb91b4,2.2,0.5,4.0
3033b66f9,1.5,0.2,5.0
b7351540f,0.9,0.3,3.0
c1985add1,0.8,0.1,6.0
d8060a227,1.6,0.0,8.0
8e0d93659,2.8,0.4,4.0
fa89bfa82,1.8,0.3,5.0
7268e9e21,3.2,0.3,6.0
6e31c1647,2.9,0.4,5.0
5ac95823c,2.6,0.2,8.0
2cf6b6627,0.6,0.6,1.0
ad5250ecf,0.2,0.0,3.0
e156e8aa0,0.5,-0.5,1.0
4b3efcfe0,7.0,0.4,13.0
f555570eb,3.0,0.2,8.0
f8530e295,1.3,0.6,2.0
951f0f32a,0.9,0.9,1.0
e1b0baf8a,3.3,0.3,8.0
5c7136c2e,1.1,0.5,2.0
bb90447e5,2.8,0.1,12.0
4d7fd1ee8,2.4,0.6,4.0
31912a7d7,0.4,0.1,3.0
e218c632b,3.4,0.1,13.0
e0736a22f,0.9,0.9,1.0
0510cacd0,3.5,0.3,6.0
f394d4aad,2.2,0.3,5.0
ae946bb63,3.5,0.2,11.0
c5b782f4e,8.0,0.5,14.0
f3fd77fe8,5.2,0.3,10.0
92b5de07f,0.7,0.3,2.0
3befd2af6,3.0,0.4,5.0
51337d3a4,,,
a6783a1c6,0.3,0.1,2.0
7fc31b6bd,0.5,0.2,2.0
365aaebc8,1.0,0.2,5.0
b1e94ac2d,,,
dfe83669d,1.0,0.0,2.0
179c21d17,1.6,0.8,2.0
595b8d58f,0.3,0.0,3.0
cf9bc2dc8,1.2,0.2,4.0
323f562e0,1.5,0.3,5.0
7ed037049,6.2,0.4,12.0
e2f5253f7,2.3,-0.1,5.0
1533ebfd4,12.0,0.3,22.0
93df8b5c7,0.0,0.0,1.0
8a3efc6c4,2.7,0.3,6.0
51e25fe8b,1.6,0.0,2.0
c79019195,4.5,0.3,8.0
2b8f1e583,4.3,0.4,9.0
f72db59b3,4.4,0.3,7.0
48c9474d9,2.4,0.1,6.0
9e2af0f7a,4.2,0.4,8.0
d7dd71467,1.6,0.8,2.0
43d31be6c,6.8,0.1,22.0
4a4d8cadb,5.8,0.2,11.0
5e203eeaf,3.5,0.7,5.0
48ceb84a0,2.2,0.4,5.0
eee978cc3,0.0,0.0,1.0
065906a54,1.7,0.2,6.0
cfbbeec5a,0.8,0.1,6.0
0e9c1385c,0.4,-0.1,2.0
920a44cbb,3.2,-0.2,6.0
ec322a0f2,0.1,0.0,2.0
2826f9095,,,
8da7afcd4,0.8,0.0,4.0
2cb770ad7,1.7,0.0,5.0
79e510cb9,4.1,0.1,13.0
fa1d3af33,0.9,0.9,1.0
6d5b6616f,3.4,0.6,5.0
420193f17,0.8,-0.8,1.0
82ab0ebbd,0.1,0.1,1.0
bf37d753e,2.4,0.8,3.0
0de6709ab,1.5,0.3,5.0
703f1a4c4,1.8,0.5,3.0
c0e61e2f0,5.7,0.2,15.0
a8518bd6b,1.7,0.2,5.0
6c5a7a1ef,0.9,0.9,1.0
3bb0c9458,0.5,0.5,1.0
05fadeacd,0.3,0.3,1.0
cedeef1a7,2.9,0.4,6.0
e633a6647,1.3,0.4,3.0
2fdc23bcb,2.3,0.7,3.0
43c623f94,0.9,0.9,1.0
d6209194b,2.4,0.3,6.0
7f670fb1d,2.9,0.3,6.0
e6a856527,3.5,0.5,6.0
4edc9ecc5,0.8,0.8,1.0
81d6d070c,2.8,0.9,3.0
8f47129b2,3.0,0.4,5.0
087804d85,1.9,0.0,5.0
902e7f8aa,0.5,0.2,2.0
bb928145e,1.0,0.2,3.0
1c4d99f6e,1.2,0.4,3.0
27bbc8c4f,0.1,0.1,1.0
8364bf2eb,3.9,0.5,7.0
ea3c51eb3,3.6,-0.1,9.0
74d7a26bc,13.5,0.3,28.0
bd0bfa1f6,0.6,0.6,1.0
99c110585,0.3,0.3,1.0
cabb4127e,1.1,0.2,3.0
a2665a33f,4.4,0.3,12.0
de8b7400d,0.9,0.9,1.0
8e3e0ffde,0.4,-0.4,1.0
e7a8fea6b,4.4,0.3,13.0
5b7007847,0.0,0.0,1.0
8bdffc917,1.6,0.2,6.0
63e2cb92e,0.8,0.8,1.0
e4eb08c79,4.6,0.6,7.0
a5f027ab8,1.9,-0.1,6.0
fafa7ddb0,5.3,0.7,7.0
6e9e0ce30,3.4,0.0,10.0
1b6c5e07e,3.1,0.3,5.0
fd39fef15,2.3,0.1,6.0
c120a6f75,0.3,-0.3,1.0
023979a33,1.8,0.6,3.0
8396c07c5,1.6,0.1,6.0
ece36dc30,,,
22abde55b,1.1,0.3,3.0
6f77b4edf,2.8,0.3,7.0
4e974f807,0.9,0.9,1.0
6e31c7d5c,1.8,0.4,4.0
88dc80de7,4.3,0.1,10.0
cf5c8352d,7.1,0.2,17.0
9c80a9ed6,0.6,0.6,1.0
a6adb9a9f,2.0,0.0,9.0
7efce4735,2.8,0.5,5.0
63c049a9e,5.6,0.6,8.0
e51470c34,1.2,0.1,4.0
